Philosopher: 0, Time: 3 ms, running
Philosopher: 1, Time: 25077 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 25079 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25089 ms, entering hungry state.
Philosopher: 3, Time: 25089 ms, picked up fork 3
Philosopher: 3, Time: 25089 ms, picked up fork 2
Philosopher: 3, Time: 25089 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 1, Time: 25103 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25114 ms, entering hungry state.
Philosopher: 1, Time: 25114 ms, picked up fork 1
Philosopher: 1, Time: 25114 ms, picked up fork 0
Philosopher: 1, Time: 25114 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 3, Time: 25119 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25129 ms, entering hungry state.
Philosopher: 3, Time: 25129 ms, picked up fork 3
Philosopher: 3, Time: 25130 ms, picked up fork 2
Philosopher: 3, Time: 25130 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 1, Time: 25151 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25162 ms, entering hungry state.
Philosopher: 1, Time: 25162 ms, picked up fork 1
Philosopher: 1, Time: 25162 ms, picked up fork 0
Philosopher: 1, Time: 25162 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 25168 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25178 ms, entering hungry state.
Philosopher: 3, Time: 25178 ms, picked up fork 3
Philosopher: 3, Time: 25178 ms, picked up fork 2
Philosopher: 3, Time: 25178 ms, no neighbors are eating - entering eating state. Will eat for 33 ms
Philosopher: 1, Time: 25188 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25200 ms, entering hungry state.
Philosopher: 1, Time: 25200 ms, picked up fork 1
Philosopher: 1, Time: 25200 ms, picked up fork 0
Philosopher: 1, Time: 25200 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 3, Time: 25211 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25221 ms, entering hungry state.
Philosopher: 3, Time: 25221 ms, picked up fork 3
Philosopher: 3, Time: 25221 ms, picked up fork 2
Philosopher: 3, Time: 25221 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 1, Time: 25231 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25236 ms, picked up fork 2
Philosopher: 2, Time: 25236 ms, picked up fork 1
Philosopher: 2, Time: 25236 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 3, Time: 25236 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25236 ms, picked up fork 0
Philosopher: 0, Time: 25236 ms, picked up fork 3
Philosopher: 0, Time: 25236 ms, no neighbors are eating - entering eating state. Will eat for 33 ms
Philosopher: 1, Time: 25241 ms, entering hungry state.
Philosopher: 1, Time: 25241 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25246 ms, entering hungry state.
Philosopher: 3, Time: 25246 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25252 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25262 ms, entering hungry state.
Philosopher: 2, Time: 25262 ms, picked up fork 2
Philosopher: 2, Time: 25262 ms, picked up fork 1
Philosopher: 2, Time: 25262 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 0, Time: 25269 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25279 ms, entering hungry state.
Philosopher: 0, Time: 25279 ms, picked up fork 0
Philosopher: 0, Time: 25279 ms, picked up fork 3
Philosopher: 0, Time: 25279 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 0, Time: 25289 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25294 ms, picked up fork 1
Philosopher: 1, Time: 25294 ms, picked up fork 0
Philosopher: 1, Time: 25294 ms, no neighbors are eating - entering eating state. Will eat for 25 ms
Philosopher: 2, Time: 25294 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25294 ms, picked up fork 3
Philosopher: 3, Time: 25295 ms, picked up fork 2
Philosopher: 3, Time: 25295 ms, no neighbors are eating - entering eating state. Will eat for 18 ms
Philosopher: 0, Time: 25300 ms, entering hungry state.
Philosopher: 0, Time: 25300 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25305 ms, entering hungry state.
Philosopher: 2, Time: 25305 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25313 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25319 ms, picked up fork 2
Philosopher: 2, Time: 25320 ms, picked up fork 1
Philosopher: 2, Time: 25320 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 1, Time: 25319 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25319 ms, picked up fork 0
Philosopher: 0, Time: 25320 ms, picked up fork 3
Philosopher: 0, Time: 25320 ms, no neighbors are eating - entering eating state. Will eat for 25 ms
Philosopher: 3, Time: 25323 ms, entering hungry state.
Philosopher: 3, Time: 25323 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 25330 ms, entering hungry state.
Philosopher: 1, Time: 25330 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 25345 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25355 ms, entering hungry state.
Philosopher: 0, Time: 25355 ms, picked up fork 0
Philosopher: 0, Time: 25355 ms, picked up fork 3
Philosopher: 0, Time: 25355 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 2, Time: 25358 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25368 ms, entering hungry state.
Philosopher: 2, Time: 25368 ms, picked up fork 2
Philosopher: 2, Time: 25369 ms, picked up fork 1
Philosopher: 2, Time: 25369 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 0, Time: 25381 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25391 ms, entering hungry state.
Philosopher: 0, Time: 25392 ms, picked up fork 0
Philosopher: 0, Time: 25392 ms, picked up fork 3
Philosopher: 0, Time: 25392 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 2, Time: 25395 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25405 ms, entering hungry state.
Philosopher: 2, Time: 25405 ms, picked up fork 2
Philosopher: 2, Time: 25405 ms, picked up fork 1
Philosopher: 2, Time: 25406 ms, no neighbors are eating - entering eating state. Will eat for 25 ms
Philosopher: 0, Time: 25430 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25431 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25431 ms, picked up fork 3
Philosopher: 3, Time: 25431 ms, picked up fork 2
Philosopher: 3, Time: 25431 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 1, Time: 25431 ms, picked up fork 1
Philosopher: 1, Time: 25431 ms, picked up fork 0
Philosopher: 1, Time: 25431 ms, no neighbors are eating - entering eating state. Will eat for 20 ms
Philosopher: 0, Time: 25440 ms, entering hungry state.
Philosopher: 0, Time: 25440 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25441 ms, entering hungry state.
Philosopher: 2, Time: 25441 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25443 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25451 ms, picked up fork 0
Philosopher: 0, Time: 25451 ms, picked up fork 3
Philosopher: 0, Time: 25451 ms, no neighbors are eating - entering eating state. Will eat for 18 ms
Philosopher: 1, Time: 25451 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25451 ms, picked up fork 2
Philosopher: 2, Time: 25452 ms, picked up fork 1
Philosopher: 2, Time: 25452 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 3, Time: 25453 ms, entering hungry state.
Philosopher: 3, Time: 25453 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 25461 ms, entering hungry state.
Philosopher: 1, Time: 25462 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 25470 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25480 ms, entering hungry state.
Philosopher: 0, Time: 25480 ms, picked up fork 0
Philosopher: 0, Time: 25480 ms, picked up fork 3
Philosopher: 0, Time: 25480 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 2, Time: 25490 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25501 ms, entering hungry state.
Philosopher: 2, Time: 25501 ms, picked up fork 2
Philosopher: 2, Time: 25501 ms, picked up fork 1
Philosopher: 2, Time: 25501 ms, no neighbors are eating - entering eating state. Will eat for 20 ms
Philosopher: 0, Time: 25511 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25521 ms, picked up fork 3
Philosopher: 3, Time: 25521 ms, picked up fork 2
Philosopher: 3, Time: 25521 ms, no neighbors are eating - entering eating state. Will eat for 24 ms
Philosopher: 1, Time: 25521 ms, picked up fork 1
Philosopher: 1, Time: 25521 ms, picked up fork 0
Philosopher: 1, Time: 25521 ms, no neighbors are eating - entering eating state. Will eat for 36 ms
Philosopher: 2, Time: 25521 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25521 ms, entering hungry state.
Philosopher: 0, Time: 25522 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25531 ms, entering hungry state.
Philosopher: 2, Time: 25531 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25545 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25555 ms, entering hungry state.
Philosopher: 3, Time: 25555 ms, picked up fork 3
Philosopher: 3, Time: 25555 ms, picked up fork 2
Philosopher: 3, Time: 25555 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 1, Time: 25557 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25566 ms, picked up fork 2
Philosopher: 2, Time: 25566 ms, picked up fork 1
Philosopher: 2, Time: 25566 ms, no neighbors are eating - entering eating state. Will eat for 28 ms
Philosopher: 0, Time: 25566 ms, picked up fork 0
Philosopher: 0, Time: 25566 ms, picked up fork 3
Philosopher: 0, Time: 25566 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 3, Time: 25566 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25568 ms, entering hungry state.
Philosopher: 1, Time: 25568 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25576 ms, entering hungry state.
Philosopher: 3, Time: 25576 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25594 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25604 ms, entering hungry state.
Philosopher: 2, Time: 25604 ms, picked up fork 2
Philosopher: 2, Time: 25604 ms, picked up fork 1
Philosopher: 2, Time: 25604 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 0, Time: 25604 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25615 ms, entering hungry state.
Philosopher: 0, Time: 25615 ms, picked up fork 0
Philosopher: 0, Time: 25615 ms, picked up fork 3
Philosopher: 0, Time: 25615 ms, no neighbors are eating - entering eating state. Will eat for 28 ms
Philosopher: 2, Time: 25634 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25643 ms, picked up fork 1
Philosopher: 1, Time: 25643 ms, picked up fork 0
Philosopher: 1, Time: 25643 ms, no neighbors are eating - entering eating state. Will eat for 21 ms
Philosopher: 0, Time: 25643 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25643 ms, picked up fork 3
Philosopher: 3, Time: 25643 ms, picked up fork 2
Philosopher: 3, Time: 25643 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 2, Time: 25644 ms, entering hungry state.
Philosopher: 2, Time: 25645 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 25653 ms, entering hungry state.
Philosopher: 0, Time: 25653 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 25664 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25675 ms, entering hungry state.
Philosopher: 1, Time: 25675 ms, picked up fork 1
Philosopher: 1, Time: 25675 ms, picked up fork 0
Philosopher: 1, Time: 25675 ms, no neighbors are eating - entering eating state. Will eat for 13 ms
Philosopher: 3, Time: 25675 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25686 ms, entering hungry state.
Philosopher: 3, Time: 25686 ms, picked up fork 3
Philosopher: 3, Time: 25686 ms, picked up fork 2
Philosopher: 3, Time: 25686 ms, no neighbors are eating - entering eating state. Will eat for 33 ms
Philosopher: 1, Time: 25688 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25698 ms, entering hungry state.
Philosopher: 1, Time: 25698 ms, picked up fork 1
Philosopher: 1, Time: 25698 ms, picked up fork 0
Philosopher: 1, Time: 25698 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 1, Time: 25716 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25719 ms, picked up fork 0
Philosopher: 0, Time: 25719 ms, picked up fork 3
Philosopher: 0, Time: 25719 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 25719 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 25719 ms, picked up fork 2
Philosopher: 2, Time: 25719 ms, picked up fork 1
Philosopher: 2, Time: 25719 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 1, Time: 25726 ms, entering hungry state.
Philosopher: 1, Time: 25726 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25729 ms, entering hungry state.
Philosopher: 3, Time: 25729 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25736 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 25745 ms, picked up fork 3
Philosopher: 3, Time: 25745 ms, picked up fork 2
Philosopher: 3, Time: 25745 ms, no neighbors are eating - entering eating state. Will eat for 34 ms
Philosopher: 0, Time: 25745 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25745 ms, picked up fork 1
Philosopher: 1, Time: 25746 ms, picked up fork 0
Philosopher: 1, Time: 25746 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 2, Time: 25746 ms, entering hungry state.
Philosopher: 2, Time: 25746 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 25756 ms, entering hungry state.
Philosopher: 0, Time: 25756 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 25773 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 25780 ms, picked up fork 0
Philosopher: 0, Time: 25780 ms, picked up fork 3
Philosopher: 0, Time: 25780 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 2, Time: 25780 ms, picked up fork 2
Philosopher: 2, Time: 25780 ms, picked up fork 1
Philosopher: 2, Time: 25780 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 3, Time: 25780 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 25783 ms, entering hungry state.
Philosopher: 1, Time: 25783 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 25790 ms, entering hungry state.
Philosopher: 3, Time: 25790 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 25810 ms, entering think state. Will think for 10 ms
